average value,histogram variance,y axis variance,pressure value ratio as 3,points ratio as 3,target
180.1,24237.32333,20.66052789,0.475,0.35,1
172.4126984,24886.59158,20.28220221,0.476,0.333,1
172.4126984,24886.59158,20.28220221,0.476,0.333,1
172.4126984,24886.59158,20.28220221,0.476,0.333,1
172.4126984,24886.59158,20.28220221,0.476,0.333,1
172.4126984,24886.59158,20.28220221,0.476,0.333,1
172.4126984,24886.59158,20.28220221,0.476,0.333,1
175.8225806,24686.11368,20.35357407,0.475,0.339,1
223.5,34724.77,20.79583718,0.327,0.32,1
223.5,34724.77,20.79583718,0.327,0.32,1
223.5,34724.77,20.79583718,0.327,0.32,1
223.18,34575.4676,20.79566267,0.358,0.34,1
223.18,34575.4676,20.79566267,0.358,0.34,1
223.18,34575.4676,20.79566267,0.358,0.34,1
223.18,34575.4676,20.79566267,0.358,0.34,1
223.18,34575.4676,20.79566267,0.358,0.34,1
223.18,34575.4676,20.79566267,0.358,0.34,1
223.74,34902.7124,20.72708505,0.329,0.32,1
223.74,34902.7124,20.72708505,0.329,0.32,1
223.74,34902.7124,20.72708505,0.329,0.32,1
223.74,34902.7124,20.72708505,0.329,0.32,1
223.74,34902.7124,20.72708505,0.329,0.32,1
223.74,34902.7124,20.72708505,0.329,0.32,1
223.74,34902.7124,20.72708505,0.329,0.32,1
222.84,35052.0544,20.66768778,0.329,0.34,1
222.84,35052.0544,20.66768778,0.329,0.34,1
222.84,35052.0544,20.66768778,0.329,0.34,1
222.84,35052.0544,20.66768778,0.329,0.34,1
222.84,35052.0544,20.66768778,0.329,0.34,1
222.84,35052.0544,20.66768778,0.329,0.34,1
222.84,35052.0544,20.66768778,0.329,0.34,1
225.62,35885.4756,20.76238473,0.328,0.34,1
225.62,35885.4756,20.76238473,0.328,0.34,1
203.3333333,41401.71242,19.04703855,0.342,0.333,1
203.3333333,41401.71242,19.04703855,0.342,0.333,1
197.754717,41105.9587,19.1376347,0.346,0.34,1
197.754717,41105.9587,19.1376347,0.346,0.34,1
197.754717,41105.9587,19.1376347,0.346,0.34,1
197.754717,41105.9587,19.1376347,0.346,0.34,1
197.754717,41105.9587,19.1376347,0.346,0.34,1
197.754717,41105.9587,19.1376347,0.346,0.34,1
197.5555556,41078.50617,19.28264348,0.346,0.333,1
197.5555556,41078.50617,19.28264348,0.346,0.333,1
197.5555556,41078.50617,19.28264348,0.346,0.333,1
197.5555556,41078.50617,19.28264348,0.346,0.333,1
197.5555556,41078.50617,19.28264348,0.346,0.333,1
197.5555556,41078.50617,19.28264348,0.346,0.333,1
197.5555556,41078.50617,19.28264348,0.346,0.333,1
202.9811321,41211.98078,19.39855566,0.343,0.34,1
202.9811321,41211.98078,19.39855566,0.343,0.34,1
202.9811321,41211.98078,19.39855566,0.343,0.34,1
202.9811321,41211.98078,19.39855566,0.343,0.34,1
202.9811321,41211.98078,19.39855566,0.343,0.34,1
202.9811321,41211.98078,19.39855566,0.343,0.34,1
202.9811321,41211.98078,19.39855566,0.343,0.34,1
204.8490566,41431.33571,19.72772992,0.34,0.34,1
204.8490566,41431.33571,19.72772992,0.34,0.34,1
204.8490566,41431.33571,19.72772992,0.34,0.34,1
182.7575758,18795.6685,18.98188647,0.362,0.318,1
185.2461538,18532.67787,18.87774727,0.361,0.308,1
185.2461538,18532.67787,18.87774727,0.361,0.308,1
185.2461538,18532.67787,18.87774727,0.361,0.308,1
185.2461538,18532.67787,18.87774727,0.361,0.308,1
185.2461538,18532.67787,18.87774727,0.361,0.308,1
185.2461538,18532.67787,18.87774727,0.361,0.308,1
185.2461538,18532.67787,18.87774727,0.361,0.308,1
179.2835821,18396.97928,18.90488823,0.364,0.328,1
179.2835821,18396.97928,18.90488823,0.364,0.328,1
179.2835821,18396.97928,18.90488823,0.364,0.328,1
179.2835821,18396.97928,18.90488823,0.364,0.328,1
179.2835821,18396.97928,18.90488823,0.364,0.328,1
179.2835821,18396.97928,18.90488823,0.364,0.328,1
179.1791045,18186.05747,18.92932336,0.364,0.328,1
179.1791045,18186.05747,18.92932336,0.364,0.328,1
179.1791045,18186.05747,18.92932336,0.364,0.328,1
179.1791045,18186.05747,18.92932336,0.364,0.328,1
179.1791045,18186.05747,18.92932336,0.364,0.328,1
179.1791045,18186.05747,18.92932336,0.364,0.328,1
179.1791045,18186.05747,18.92932336,0.364,0.328,1
183.0757576,18159.8882,18.95873813,0.364,0.318,1
183.0757576,18159.8882,18.95873813,0.364,0.318,1
183.0757576,18159.8882,18.95873813,0.364,0.318,1
183.0757576,18159.8882,18.95873813,0.364,0.318,1
176.8709677,22987.40271,14.58485171,0.584,0.371,1
176.8709677,22987.40271,14.58485171,0.584,0.371,1
175.031746,23124.18947,14.4990213,0.582,0.365,1
175.031746,23124.18947,14.4990213,0.582,0.365,1
175.031746,23124.18947,14.4990213,0.582,0.365,1
175.031746,23124.18947,14.4990213,0.582,0.365,1
175.031746,23124.18947,14.4990213,0.582,0.365,1
175.031746,23124.18947,14.4990213,0.582,0.365,1
174.7301587,22855.33988,14.44273004,0.581,0.365,1
174.7301587,22855.33988,14.44273004,0.581,0.365,1
174.7301587,22855.33988,14.44273004,0.581,0.365,1
174.7301587,22855.33988,14.44273004,0.581,0.365,1
174.7301587,22855.33988,14.44273004,0.581,0.365,1
174.7301587,22855.33988,14.44273004,0.581,0.365,1
174.7301587,22855.33988,14.44273004,0.581,0.365,1
177.5322581,22978.53928,14.61181092,0.581,0.371,1
177.5322581,22978.53928,14.61181092,0.581,0.371,1
177.5322581,22978.53928,14.61181092,0.581,0.371,1
177.5322581,22978.53928,14.61181092,0.581,0.371,1
177.5322581,22978.53928,14.61181092,0.581,0.371,1
177.5322581,22978.53928,14.61181092,0.581,0.371,1
176.3968254,22830.90602,14.53843963,0.58,0.365,1
176.3968254,22830.90602,14.53843963,0.58,0.365,1
176.3968254,22830.90602,14.53843963,0.58,0.365,1
176.3968254,22830.90602,14.53843963,0.58,0.365,1
214.9607843,33936.62591,14.92021652,0.459,0.373,1
214.9607843,33936.62591,14.92021652,0.459,0.373,1
215.4117647,33858.16378,14.9316163,0.458,0.373,1
215.4117647,33858.16378,14.9316163,0.458,0.373,1
215.4117647,33858.16378,14.9316163,0.458,0.373,1
215.4117647,33858.16378,14.9316163,0.458,0.373,1
215.4117647,33858.16378,14.9316163,0.458,0.373,1
215.4117647,33858.16378,14.9316163,0.458,0.373,1
218.66,34215.5444,14.97695168,0.456,0.36,1
218.66,34215.5444,14.97695168,0.456,0.36,1
218.66,34215.5444,14.97695168,0.456,0.36,1
218.66,34215.5444,14.97695168,0.456,0.36,1
218.66,34215.5444,14.97695168,0.456,0.36,1
218.66,34215.5444,14.97695168,0.456,0.36,1
218.66,34215.5444,14.97695168,0.456,0.36,1
219.08,34311.5936,14.94128293,0.456,0.36,1
219.08,34311.5936,14.94128293,0.456,0.36,1
219.08,34311.5936,14.94128293,0.456,0.36,1
219.08,34311.5936,14.94128293,0.456,0.36,1
219.08,34311.5936,14.94128293,0.456,0.36,1
219.08,34311.5936,14.94128293,0.456,0.36,1
219.1,34808.65,15.05022864,0.449,0.34,1
219.1,34808.65,15.05022864,0.449,0.34,1
219.1,34808.65,15.05022864,0.449,0.34,1
219.1,34808.65,15.05022864,0.449,0.34,1
206.0555556,32996.83025,13.08186276,0.501,0.352,1
206.0555556,32996.83025,13.08186276,0.501,0.352,1
206.0555556,32996.83025,13.08186276,0.501,0.352,1
206.0555556,32996.83025,13.08186276,0.501,0.352,1
206.0555556,32996.83025,13.08186276,0.501,0.352,1
203.5090909,33120.24992,13.28285663,0.497,0.345,1
203.5090909,33120.24992,13.28285663,0.497,0.345,1
203.5090909,33120.24992,13.28285663,0.497,0.345,1
203.5090909,33120.24992,13.28285663,0.497,0.345,1
203.5090909,33120.24992,13.28285663,0.497,0.345,1
203.5090909,33120.24992,13.28285663,0.497,0.345,1
205.7407407,33443.82167,13.23589164,0.497,0.333,1
205.7407407,33443.82167,13.23589164,0.497,0.333,1
205.7407407,33443.82167,13.23589164,0.497,0.333,1
205.7407407,33443.82167,13.23589164,0.497,0.333,1
205.7407407,33443.82167,13.23589164,0.497,0.333,1
205.7407407,33443.82167,13.23589164,0.497,0.333,1
205.7407407,33443.82167,13.23589164,0.497,0.333,1
203.2363636,33573.70777,13.20419811,0.5,0.345,1
203.2363636,33573.70777,13.20419811,0.5,0.345,1
203.2363636,33573.70777,13.20419811,0.5,0.345,1
203.2363636,33573.70777,13.20419811,0.5,0.345,1
203.2363636,33573.70777,13.20419811,0.5,0.345,1
203.2363636,33573.70777,13.20419811,0.5,0.345,1
203.2363636,33573.70777,13.20419811,0.5,0.345,1
183.6,19204.97846,18.89269925,0.434,0.354,1
181.3939394,19166.39027,18.79189377,0.437,0.364,1
181.3939394,19166.39027,18.79189377,0.437,0.364,1
181.3939394,19166.39027,18.79189377,0.437,0.364,1
181.3939394,19166.39027,18.79189377,0.437,0.364,1
181.3939394,19166.39027,18.79189377,0.437,0.364,1
181.3939394,19166.39027,18.79189377,0.437,0.364,1
181.3939394,19166.39027,18.79189377,0.437,0.364,1
181.3787879,18921.23531,18.83290685,0.435,0.364,1
181.3787879,18921.23531,18.83290685,0.435,0.364,1
181.3787879,18921.23531,18.83290685,0.435,0.364,1
181.3787879,18921.23531,18.83290685,0.435,0.364,1
181.3787879,18921.23531,18.83290685,0.435,0.364,1
181.3787879,18921.23531,18.83290685,0.435,0.364,1
181.8333333,19364.2601,18.93592159,0.435,0.364,1
181.8333333,19364.2601,18.93592159,0.435,0.364,1
181.8333333,19364.2601,18.93592159,0.435,0.364,1
181.8333333,19364.2601,18.93592159,0.435,0.364,1
181.8333333,19364.2601,18.93592159,0.435,0.364,1
181.8333333,19364.2601,18.93592159,0.435,0.364,1
181.8333333,19364.2601,18.93592159,0.435,0.364,1
179.7313433,19346.64424,18.90994138,0.436,0.373,1
179.7313433,19346.64424,18.90994138,0.436,0.373,1
179.7313433,19346.64424,18.90994138,0.436,0.373,1
179.7313433,19346.64424,18.90994138,0.436,0.373,1
171.95,20227.0475,19.84017054,0.448,0.367,1
171.95,20227.0475,19.84017054,0.448,0.367,1
171.95,20227.0475,19.84017054,0.448,0.367,1
171.95,20227.0475,19.84017054,0.448,0.367,1
171.95,20227.0475,19.84017054,0.448,0.367,1
171.95,20227.0475,19.84017054,0.448,0.367,1
177.5166667,20659.11639,20.10865459,0.366,0.333,1
177.5166667,20659.11639,20.10865459,0.366,0.333,1
177.5166667,20659.11639,20.10865459,0.366,0.333,1
177.5166667,20659.11639,20.10865459,0.366,0.333,1
177.5166667,20659.11639,20.10865459,0.366,0.333,1
177.5166667,20659.11639,20.10865459,0.366,0.333,1
177.5166667,20659.11639,20.10865459,0.366,0.333,1
174.7868852,20885.67589,20.16884578,0.365,0.328,1
174.7868852,20885.67589,20.16884578,0.365,0.328,1
174.7868852,20885.67589,20.16884578,0.365,0.328,1
174.7868852,20885.67589,20.16884578,0.365,0.328,1
174.7868852,20885.67589,20.16884578,0.365,0.328,1
174.7868852,20885.67589,20.16884578,0.365,0.328,1
178.35,20748.69417,20.0671209,0.369,0.333,1
178.35,20748.69417,20.0671209,0.369,0.333,1
178.35,20748.69417,20.0671209,0.369,0.333,1
178.35,20748.69417,20.0671209,0.369,0.333,1
178.35,20748.69417,20.0671209,0.369,0.333,1
178.35,20748.69417,20.0671209,0.369,0.333,1
197.1632653,29281.64681,15.73765427,0.426,0.306,1
197.1632653,29281.64681,15.73765427,0.426,0.306,1
197.1632653,29281.64681,15.73765427,0.426,0.306,1
197.1632653,29281.64681,15.73765427,0.426,0.306,1
197.1632653,29281.64681,15.73765427,0.426,0.306,1
197.1632653,29281.64681,15.73765427,0.426,0.306,1
191.0588235,28326.09458,15.85477822,0.423,0.333,1
191.0588235,28326.09458,15.85477822,0.423,0.333,1
191.0588235,28326.09458,15.85477822,0.423,0.333,1
191.0588235,28326.09458,15.85477822,0.423,0.333,1
191.0588235,28326.09458,15.85477822,0.423,0.333,1
191.0588235,28326.09458,15.85477822,0.423,0.333,1
191.0588235,28326.09458,15.85477822,0.423,0.333,1
190.8269231,28202.22004,15.96100288,0.423,0.327,1
190.8269231,28202.22004,15.96100288,0.423,0.327,1
190.8269231,28202.22004,15.96100288,0.423,0.327,1
190.8269231,28202.22004,15.96100288,0.423,0.327,1
190.8269231,28202.22004,15.96100288,0.423,0.327,1
190.8269231,28202.22004,15.96100288,0.423,0.327,1
190.8269231,28202.22004,15.96100288,0.423,0.327,1
194.4117647,28401.18339,16.17365717,0.409,0.314,1
194.4117647,28401.18339,16.17365717,0.409,0.314,1
194.4117647,28401.18339,16.17365717,0.409,0.314,1
194.4117647,28401.18339,16.17365717,0.409,0.314,1
194.4117647,28401.18339,16.17365717,0.409,0.314,1
228.4634146,45591.56573,14.66203474,0.446,0.341,1
228.4634146,45591.56573,14.66203474,0.446,0.341,1
228.4634146,45591.56573,14.66203474,0.446,0.341,1
228.4634146,45591.56573,14.66203474,0.446,0.341,1
228.4634146,45591.56573,14.66203474,0.446,0.341,1
240.2307692,44137.04931,14.21288307,0.437,0.385,1
240.2307692,44137.04931,14.21288307,0.437,0.385,1
240.2307692,44137.04931,14.21288307,0.437,0.385,1
240.2307692,44137.04931,14.21288307,0.437,0.385,1
240.2307692,44137.04931,14.21288307,0.437,0.385,1
240.2307692,44137.04931,14.21288307,0.437,0.385,1
251.6842105,43141.42659,14.50976577,0.429,0.395,1
251.6842105,43141.42659,14.50976577,0.429,0.395,1
251.6842105,43141.42659,14.50976577,0.429,0.395,1
251.6842105,43141.42659,14.50976577,0.429,0.395,1
251.6842105,43141.42659,14.50976577,0.429,0.395,1
251.6842105,43141.42659,14.50976577,0.429,0.395,1
251.6842105,43141.42659,14.50976577,0.429,0.395,1
238.9,49760.44,14.55482663,0.428,0.35,1
238.9,49760.44,14.55482663,0.428,0.35,1
238.9,49760.44,14.55482663,0.428,0.35,1
238.9,49760.44,14.55482663,0.428,0.35,1
238.9,49760.44,14.55482663,0.428,0.35,1
238.9,49760.44,14.55482663,0.428,0.35,1
238.9,49760.44,14.55482663,0.428,0.35,1
162.4067797,9072.715886,17.97457642,0.371,0.373,1
162.4067797,9072.715886,17.97457642,0.371,0.373,1
162.4067797,9072.715886,17.97457642,0.371,0.373,1
162.4067797,9072.715886,17.97457642,0.371,0.373,1
162.4067797,9072.715886,17.97457642,0.371,0.373,1
162.4067797,9072.715886,17.97457642,0.371,0.373,1
162.4067797,9072.715886,17.97457642,0.371,0.373,1
160.9836066,9528.245633,18.0658105,0.367,0.361,1
160.9836066,9528.245633,18.0658105,0.367,0.361,1
160.9836066,9528.245633,18.0658105,0.367,0.361,1
160.9836066,9528.245633,18.0658105,0.367,0.361,1
160.9836066,9528.245633,18.0658105,0.367,0.361,1
160.9836066,9528.245633,18.0658105,0.367,0.361,1
160.9836066,9528.245633,18.0658105,0.367,0.361,1
169.8888889,12027.36861,19.04130372,0.314,0.333,1
169.8888889,12027.36861,19.04130372,0.314,0.333,1
169.8888889,12027.36861,19.04130372,0.314,0.333,1
169.8888889,12027.36861,19.04130372,0.314,0.333,1
169.8888889,12027.36861,19.04130372,0.314,0.333,1
169.8888889,12027.36861,19.04130372,0.314,0.333,1
168.1290323,11130.20916,18.12805761,0.334,0.355,1
168.1290323,11130.20916,18.12805761,0.334,0.355,1
168.1290323,11130.20916,18.12805761,0.334,0.355,1
168.1290323,11130.20916,18.12805761,0.334,0.355,1
168.1290323,11130.20916,18.12805761,0.334,0.355,1
166.9272727,18132.83107,20.20712106,0.471,0.364,1
166.9272727,18132.83107,20.20712106,0.471,0.364,1
166.9272727,18132.83107,20.20712106,0.471,0.364,1
166.9272727,18132.83107,20.20712106,0.471,0.364,1
166.9272727,18132.83107,20.20712106,0.471,0.364,1
167.4181818,18287.66149,20.28965944,0.468,0.345,1
167.4181818,18287.66149,20.28965944,0.468,0.345,1
167.4181818,18287.66149,20.28965944,0.468,0.345,1
167.4181818,18287.66149,20.28965944,0.468,0.345,1
167.4181818,18287.66149,20.28965944,0.468,0.345,1
167.4181818,18287.66149,20.28965944,0.468,0.345,1
169.0545455,18743.76066,20.22740509,0.465,0.345,1
169.0545455,18743.76066,20.22740509,0.465,0.345,1
169.0545455,18743.76066,20.22740509,0.465,0.345,1
169.0545455,18743.76066,20.22740509,0.465,0.345,1
169.0545455,18743.76066,20.22740509,0.465,0.345,1
169.0545455,18743.76066,20.22740509,0.465,0.345,1
169.0545455,18743.76066,20.22740509,0.465,0.345,1
170.7407407,18941.48834,20.39607111,0.467,0.352,1
170.7407407,18941.48834,20.39607111,0.467,0.352,1
170.7407407,18941.48834,20.39607111,0.467,0.352,1
170.7407407,18941.48834,20.39607111,0.467,0.352,1
170.7407407,18941.48834,20.39607111,0.467,0.352,1
170.7407407,18941.48834,20.39607111,0.467,0.352,1
170.7407407,18941.48834,20.39607111,0.467,0.352,1
200.3809524,34252.4263,18.50049323,0.422,0.357,1
200.3809524,34252.4263,18.50049323,0.422,0.357,1
200.3809524,34252.4263,18.50049323,0.422,0.357,1
200.3809524,34252.4263,18.50049323,0.422,0.357,1
200.3809524,34252.4263,18.50049323,0.422,0.357,1
200.3809524,34252.4263,18.50049323,0.422,0.357,1
196.2380952,33689.13379,18.72301835,0.426,0.381,1
196.2380952,33689.13379,18.72301835,0.426,0.381,1
196.2380952,33689.13379,18.72301835,0.426,0.381,1
196.2380952,33689.13379,18.72301835,0.426,0.381,1
196.2380952,33689.13379,18.72301835,0.426,0.381,1
196.2380952,33689.13379,18.72301835,0.426,0.381,1
196.2380952,33689.13379,18.72301835,0.426,0.381,1
199.3809524,34252.09297,18.41250961,0.429,0.381,1
199.3809524,34252.09297,18.41250961,0.429,0.381,1
199.3809524,34252.09297,18.41250961,0.429,0.381,1
199.3809524,34252.09297,18.41250961,0.429,0.381,1
199.3809524,34252.09297,18.41250961,0.429,0.381,1
199.3809524,34252.09297,18.41250961,0.429,0.381,1
199.3809524,34252.09297,18.41250961,0.429,0.381,1
196.8372093,34331.34559,18.435847,0.427,0.372,1
196.8372093,34331.34559,18.435847,0.427,0.372,1
196.8372093,34331.34559,18.435847,0.427,0.372,1
196.8372093,34331.34559,18.435847,0.427,0.372,1
196.8372093,34331.34559,18.435847,0.427,0.372,1
174.6382979,30677.46492,14.02706458,0.466,0.34,1
174.1836735,31066.92545,14.31931332,0.471,0.347,1
174.1836735,31066.92545,14.31931332,0.471,0.347,1
174.1836735,31066.92545,14.31931332,0.471,0.347,1
174.1836735,31066.92545,14.31931332,0.471,0.347,1
174.1836735,31066.92545,14.31931332,0.471,0.347,1
174.1836735,31066.92545,14.31931332,0.471,0.347,1
173.4893617,33530.16478,14.33678865,0.444,0.319,1
173.4893617,33530.16478,14.33678865,0.444,0.319,1
173.4893617,33530.16478,14.33678865,0.444,0.319,1
173.4893617,33530.16478,14.33678865,0.444,0.319,1
173.4893617,33530.16478,14.33678865,0.444,0.319,1
173.4893617,33530.16478,14.33678865,0.444,0.319,1
173.4893617,33530.16478,14.33678865,0.444,0.319,1
184.0444444,33175.7758,14.07993384,0.466,0.378,1
184.0444444,33175.7758,14.07993384,0.466,0.378,1
184.0444444,33175.7758,14.07993384,0.466,0.378,1
184.0444444,33175.7758,14.07993384,0.466,0.378,1
184.0444444,33175.7758,14.07993384,0.466,0.378,1
184.0444444,33175.7758,14.07993384,0.466,0.378,1
184.0444444,33175.7758,14.07993384,0.466,0.378,1
185.1333333,33820.02667,13.99223947,0.456,0.333,1
185.1333333,33820.02667,13.99223947,0.456,0.333,1
185.1333333,33820.02667,13.99223947,0.456,0.333,1
185.1333333,33820.02667,13.99223947,0.456,0.333,1
159.5925926,12871.42661,16.40797517,0.4,0.37,1
159.5925926,12871.42661,16.40797517,0.4,0.37,1
159.5925926,12871.42661,16.40797517,0.4,0.37,1
159.5925926,12871.42661,16.40797517,0.4,0.37,1
159.5925926,12871.42661,16.40797517,0.4,0.37,1
155.5185185,12662.91632,16.42548779,0.453,0.352,1
155.5185185,12662.91632,16.42548779,0.453,0.352,1
155.5185185,12662.91632,16.42548779,0.453,0.352,1
155.5185185,12662.91632,16.42548779,0.453,0.352,1
155.5185185,12662.91632,16.42548779,0.453,0.352,1
155.5185185,12662.91632,16.42548779,0.453,0.352,1
158.6727273,13466.00198,16.18810234,0.461,0.364,1
158.6727273,13466.00198,16.18810234,0.461,0.364,1
158.6727273,13466.00198,16.18810234,0.461,0.364,1
158.6727273,13466.00198,16.18810234,0.461,0.364,1
158.6727273,13466.00198,16.18810234,0.461,0.364,1
158.6727273,13466.00198,16.18810234,0.461,0.364,1
158.6727273,13466.00198,16.18810234,0.461,0.364,1
160.6,13586.85818,16.46697347,0.458,0.364,1
160.6,13586.85818,16.46697347,0.458,0.364,1
160.6,13586.85818,16.46697347,0.458,0.364,1
160.6,13586.85818,16.46697347,0.458,0.364,1
160.6,13586.85818,16.46697347,0.458,0.364,1
160.6,13586.85818,16.46697347,0.458,0.364,1
160.6,13586.85818,16.46697347,0.458,0.364,1
208.7831325,35249.88068,21.5677853,0.472,0.325,1
208.7831325,35249.88068,21.5677853,0.472,0.325,1
208.7831325,35249.88068,21.5677853,0.472,0.325,1
210.2650602,35143.76107,21.59033408,0.472,0.325,1
210.2650602,35143.76107,21.59033408,0.472,0.325,1
210.2650602,35143.76107,21.59033408,0.472,0.325,1
210.2650602,35143.76107,21.59033408,0.472,0.325,1
210.2650602,35143.76107,21.59033408,0.472,0.325,1
210.2650602,35143.76107,21.59033408,0.472,0.325,1
210.2650602,35143.76107,21.59033408,0.472,0.325,1
204.6352941,34606.89052,21.63623679,0.476,0.318,1
204.6352941,34606.89052,21.63623679,0.476,0.318,1
204.6352941,34606.89052,21.63623679,0.476,0.318,1
204.6352941,34606.89052,21.63623679,0.476,0.318,1
204.6352941,34606.89052,21.63623679,0.476,0.318,1
204.6352941,34606.89052,21.63623679,0.476,0.318,1
204.6352941,34606.89052,21.63623679,0.476,0.318,1
206.6071429,34825.35757,21.78971268,0.477,0.321,1
206.6071429,34825.35757,21.78971268,0.477,0.321,1
206.6071429,34825.35757,21.78971268,0.477,0.321,1
206.6071429,34825.35757,21.78971268,0.477,0.321,1
206.6071429,34825.35757,21.78971268,0.477,0.321,1
206.6071429,34825.35757,21.78971268,0.477,0.321,1
201.183908,34904.81675,21.75034753,0.475,0.31,1
201.183908,34904.81675,21.75034753,0.475,0.31,1
238.8461538,42260.25325,21.19696422,0.395,0.308,1
238.8461538,42260.25325,21.19696422,0.395,0.308,1
238.8461538,42260.25325,21.19696422,0.395,0.308,1
238.8461538,42260.25325,21.19696422,0.395,0.308,1
238.8461538,42260.25325,21.19696422,0.395,0.308,1
238.8461538,42260.25325,21.19696422,0.395,0.308,1
239.0923077,41989.37609,21.06363853,0.394,0.308,1
239.0923077,41989.37609,21.06363853,0.394,0.308,1
239.0923077,41989.37609,21.06363853,0.394,0.308,1
239.0923077,41989.37609,21.06363853,0.394,0.308,1
239.0923077,41989.37609,21.06363853,0.394,0.308,1
239.0923077,41989.37609,21.06363853,0.394,0.308,1
239.0923077,41989.37609,21.06363853,0.394,0.308,1
239.9538462,41851.33633,21.16378559,0.394,0.308,1
239.9538462,41851.33633,21.16378559,0.394,0.308,1
239.9538462,41851.33633,21.16378559,0.394,0.308,1
239.9538462,41851.33633,21.16378559,0.394,0.308,1
239.9538462,41851.33633,21.16378559,0.394,0.308,1
239.9538462,41851.33633,21.16378559,0.394,0.308,1
232.9701493,41698.14836,21.27970297,0.393,0.299,1
232.9701493,41698.14836,21.27970297,0.393,0.299,1
232.9701493,41698.14836,21.27970297,0.393,0.299,1
232.9701493,41698.14836,21.27970297,0.393,0.299,1
232.9701493,41698.14836,21.27970297,0.393,0.299,1
232.9701493,41698.14836,21.27970297,0.393,0.299,1
253.8030303,55826.94605,18.83254645,0.384,0.333,1
253.8030303,55826.94605,18.83254645,0.384,0.333,1
253.8030303,55826.94605,18.83254645,0.384,0.333,1
261.328125,55856.75171,18.82356901,0.385,0.344,1
261.328125,55856.75171,18.82356901,0.385,0.344,1
261.328125,55856.75171,18.82356901,0.385,0.344,1
261.328125,55856.75171,18.82356901,0.385,0.344,1
261.328125,55856.75171,18.82356901,0.385,0.344,1
261.328125,55856.75171,18.82356901,0.385,0.344,1
265.5396825,55737.77223,18.78188584,0.386,0.349,1
265.5396825,55737.77223,18.78188584,0.386,0.349,1
265.5396825,55737.77223,18.78188584,0.386,0.349,1
265.5396825,55737.77223,18.78188584,0.386,0.349,1
265.5396825,55737.77223,18.78188584,0.386,0.349,1
265.5396825,55737.77223,18.78188584,0.386,0.349,1
265.5396825,55737.77223,18.78188584,0.386,0.349,1
265.8095238,55872.82086,18.62556642,0.389,0.349,1
265.8095238,55872.82086,18.62556642,0.389,0.349,1
265.8095238,55872.82086,18.62556642,0.389,0.349,1
265.8095238,55872.82086,18.62556642,0.389,0.349,1
265.8095238,55872.82086,18.62556642,0.389,0.349,1
265.8095238,55872.82086,18.62556642,0.389,0.349,1
265.8095238,55872.82086,18.62556642,0.389,0.349,1
262.515625,56191.96851,18.69347798,0.386,0.344,1
262.515625,56191.96851,18.69347798,0.386,0.344,1
228.8285714,41777.71347,14.81701284,0.426,0.357,1
228.8285714,41777.71347,14.81701284,0.426,0.357,1
223.1805556,41908.67573,15.03116251,0.421,0.347,1
223.1805556,41908.67573,15.03116251,0.421,0.347,1
223.1805556,41908.67573,15.03116251,0.421,0.347,1
223.1805556,41908.67573,15.03116251,0.421,0.347,1
223.1805556,41908.67573,15.03116251,0.421,0.347,1
223.1805556,41908.67573,15.03116251,0.421,0.347,1
226.125,42559.44271,14.93065847,0.422,0.347,1
226.125,42559.44271,14.93065847,0.422,0.347,1
226.125,42559.44271,14.93065847,0.422,0.347,1
226.125,42559.44271,14.93065847,0.422,0.347,1
226.125,42559.44271,14.93065847,0.422,0.347,1
226.125,42559.44271,14.93065847,0.422,0.347,1
226.125,42559.44271,14.93065847,0.422,0.347,1
223.739726,43104.38431,15.1097604,0.42,0.342,1
223.739726,43104.38431,15.1097604,0.42,0.342,1
223.739726,43104.38431,15.1097604,0.42,0.342,1
223.739726,43104.38431,15.1097604,0.42,0.342,1
223.739726,43104.38431,15.1097604,0.42,0.342,1
223.739726,43104.38431,15.1097604,0.42,0.342,1
223.739726,43104.38431,15.1097604,0.42,0.342,1
221.0410959,42507.1353,15.19397774,0.414,0.342,1
221.0410959,42507.1353,15.19397774,0.414,0.342,1
221.0410959,42507.1353,15.19397774,0.414,0.342,1
188.2898551,27880.0899,23.25296052,0.448,0.304,1
188.2898551,27880.0899,23.25296052,0.448,0.304,1
188.2898551,27880.0899,23.25296052,0.448,0.304,1
188.2898551,27880.0899,23.25296052,0.448,0.304,1
184.8169014,27665.52986,23.20408563,0.445,0.296,1
184.8169014,27665.52986,23.20408563,0.445,0.296,1
184.8169014,27665.52986,23.20408563,0.445,0.296,1
184.8169014,27665.52986,23.20408563,0.445,0.296,1
184.8169014,27665.52986,23.20408563,0.445,0.296,1
184.8169014,27665.52986,23.20408563,0.445,0.296,1
184.8169014,27665.52986,23.20408563,0.445,0.296,1
192.2058824,27898.66349,23.31654864,0.446,0.309,1
192.2058824,27898.66349,23.31654864,0.446,0.309,1
192.2058824,27898.66349,23.31654864,0.446,0.309,1
192.2058824,27898.66349,23.31654864,0.446,0.309,1
192.2058824,27898.66349,23.31654864,0.446,0.309,1
192.2058824,27898.66349,23.31654864,0.446,0.309,1
186.3239437,27891.74013,23.39466597,0.443,0.296,1
186.3239437,27891.74013,23.39466597,0.443,0.296,1
186.3239437,27891.74013,23.39466597,0.443,0.296,1
186.3239437,27891.74013,23.39466597,0.443,0.296,1
186.3239437,27891.74013,23.39466597,0.443,0.296,1
